Ticker,Date,SMA_10,SMA_10_min_max,SMA_10_fluc_pctg,MACD,MACD_Signal,MACD_Hist,MACD_polarize,MACD_Signal_polarize,MACD_Hist_polarize,CCI_20,CCI_20_polarize,CCI_20_fluc_pctg,ROC_10,ROC_10_polarize,ROC_10_fluc_pctg,RSI_5,RSI_5_polarize,RSI_5_fluc_pctg,STOCH_SlowD,STOCH_SlowK,STOCH_SlowD_min_max,STOCH_SlowD_fluc_pctg,STOCH_SlowK_min_max,STOCH_SlowK_fluc_pctg,ADX,ADX_fluc_pctg,AROON_Up,AROON_Down,AROON_Up_min_max,AROON_Down_min_max,AROON_polarize,BBANDS_Lower_Band,BBANDS_Middle_Band,BBANDS_Upper_Band,BBANDS_width,BBANDS_compare_high_low_price,Chaikin_AD,Chaikin_AD_fluc_pctg,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_Change,Close_Change_pctg,Volume_min_max,COST_daily_trend,New Cases,Case 7-Day Moving Avg,Historic Cases,New Deaths,Death 7-Day Moving Avg,Historic Deaths
COST,2020-02-05,296.3547,0.10708183,-0.00095325,2.4956,2.9332,-0.4376,1,1,-1,39.0628,0,0.95457059,6.0408,1,0.25741624,59.1874,0,0.289097,25.9831,41.9685,0.26090194,0.09898357,0.43117839,0.62258599,26.4917,-0.10435721,42.8571,0.0,0.428571,0.0,1,288.8983,294.1993,299.5004,10.6021,0.0,524278245.6766,0.00229412,294.8743225,297.36202093,293.33751235,296.74731445,1731800.0,0.0,0.0,3.89007568,0.01328318,0.15718595,56,5.0,6.0,0.0,0.0,0.0,0.0
COST,2020-02-06,296.199,0.10624355,-0.00052566,2.669,2.8804,-0.2113,1,1,-1,72.4794,0,0.46104962,5.6229,1,-0.07432108,66.2876,0,0.10711204,42.7486,70.4376,0.44208399,0.39218828,0.73495831,0.40417476,25.4521,-0.04084535,35.7143,0.0,0.357143,0.0,1,288.3203,294.5434,300.7664,12.4461,0.0,525013679.4814,0.00140079,297.75799903,300.154684,296.31420724,298.97076416,1917900.0,0.65,0.0,2.22344971,0.00749274,0.18180495,58,2.0,6.0,0.0,0.0,0.0,0.0
COST,2020-02-07,296.5619,0.10819738,0.00122369,3.0065,2.9056,0.1009,1,1,1,96.6911,0,0.25040257,4.965,1,-0.13250755,73.7626,-1,0.10133862,68.4181,92.848,0.71949013,0.37518581,0.97408879,0.24136653,25.3565,-0.00377024,100.0,71.4286,1.0,0.714286,1,287.7954,296.2281,304.6608,16.8654,0.0,526771038.1406,0.0033361,298.38361343,302.05084195,297.53658428,301.87759399,1903500.0,0.0,0.0,2.90682983,0.00972279,0.17989999,64,5.0,7.0,0.0,0.0,0.0,0.0
COST,2020-02-10,297.042,0.11078221,0.00161627,3.2489,2.9743,0.2747,1,1,1,124.7305,-1,0.22479987,5.7888,1,0.14230929,74.1423,-1,0.00512123,83.9769,88.6451,0.88763157,0.18527476,0.92924169,-0.04741266,26.4045,0.0396902,100.0,64.2857,1.0,0.642857,1,291.7502,298.6201,305.49,13.7398,0.0,525715834.2052,-0.00200718,302.00274155,305.063573,300.88620574,302.03161621,2336300.0,0.0,0.0,0.15402222,0.00051021,0.23715473,63,9.0,9.0,0.0,0.0,0.0,0.0
COST,2020-02-11,297.0881,0.11103041,0.00015517,3.1629,3.012,0.1509,1,1,1,77.2076,0,-0.61552101,3.8217,1,-0.51471858,54.8547,0,-0.35161253,85.5998,75.3064,0.90516999,0.01895916,0.78691091,-0.17712572,25.9624,-0.01702847,92.8571,57.1429,0.928571,0.571429,1,295.8709,299.8559,303.8408,7.9699,0.0,523885484.3563,-0.0034938,302.26255947,302.64756466,298.83596335,299.03808594,2047500.0,0.0,0.0,-2.99353027,-0.00991131,0.19894962,63,9.0,10.0,0.0,0.0,0.0,0.0
COST,2020-02-12,297.6838,0.11423763,0.00200112,3.4006,3.0897,0.3109,1,1,1,107.6404,-1,0.28272656,5.3476,1,0.28534296,69.1682,0,0.20693758,77.6846,69.1022,0.8196317,-0.10188892,0.72070891,-0.08978296,25.9772,0.00056973,85.7143,50.0,0.857143,0.5,1,297.6873,301.1683,304.6494,6.9621,0.0,525058435.076,0.00223394,299.12476561,303.65829287,299.12476561,303.31176758,1384600.0,0.0,0.0,4.27368164,0.01429143,0.11125516,64,8.0,10.0,0.0,0.0,0.0,0.0
COST,2020-02-13,298.5867,0.11909879,0.00302391,3.7846,3.2287,0.5559,1,1,1,160.6541,-1,0.3299866,5.9989,1,0.1085699,75.8167,-1,0.08769176,72.8552,74.1572,0.76744116,-0.06628765,0.77464835,0.068166,27.1458,0.04304902,100.0,42.8571,1.0,0.428571,1,297.9368,302.6301,307.3233,9.3865,0.0,526173419.7163,0.00211904,303.05189308,306.84425508,301.79098398,306.27636719,1438000.0,0.0,0.0,2.96459961,0.0097741,0.1183194,64,6.0,11.0,0.0,0.0,0.0,0.0
COST,2020-02-14,299.8797,0.12606023,0.00431173,4.0508,3.3931,0.6577,1,1,1,180.7573,-1,0.11121653,5.2622,1,-0.13999848,76.0473,-1,0.00303232,76.3994,85.9389,0.80574275,0.04639042,0.90036514,0.13709391,28.5142,0.04799012,100.0,35.7143,1.0,0.357143,1,298.0102,303.5313,309.0525,11.0423,0.0,526118902.1502,-0.00010362,306.9212459,307.82602442,305.07320891,306.38223267,1113400.0,0.0,0.0,0.10586548,0.00034565,0.07537835,65,6.0,11.0,0.0,0.0,0.0,0.0
COST,2020-02-18,301.8711,0.13678182,0.00659686,4.5005,3.6146,0.8859,1,1,1,209.1505,-1,0.13575488,5.9223,1,0.11146007,82.9546,-1,0.08326603,83.015,88.9491,0.87723648,0.07969162,0.93248553,0.03384183,30.7448,0.07255211,100.0,28.5714,1.0,0.285714,1,297.8113,305.1221,312.4328,14.6215,0.0,526757780.4439,0.00121285,307.04638795,311.35852335,306.67098799,309.98208618,1547100.0,0.0,0.0,3.59985352,0.01174955,0.13275214,64,7.0,9.0,0.0,0.0,0.0,0.0
COST,2020-02-19,303.6772,0.14650577,0.00594743,4.876,3.8669,1.0091,1,1,1,195.1396,-1,-0.07179937,3.3314,1,-0.77772108,84.412,-1,0.01726532,87.4043,87.3249,0.92467093,0.05021835,0.91515448,-0.01859951,33.0028,0.06841844,100.0,21.4286,1.0,0.214286,1,301.9801,307.4986,313.0171,11.037,0.0,526646698.6725,-0.00021092,310.01096242,312.36916745,309.67410117,310.91574097,1413600.0,0.0,0.0,0.93365479,0.00301196,0.11509154,60,17.0,10.0,0.0,1.0,0.0,0.0
COST,2020-02-20,305.1962,0.15468398,0.00497713,5.1961,4.1327,1.0634,1,1,1,162.5294,-1,-0.20064185,4.1259,1,0.19256405,86.0421,-1,0.01894538,88.6967,89.8161,0.93863769,0.014571,0.94173686,0.02773668,34.4622,0.04234785,100.0,14.2857,1.0,0.142857,1,304.5337,309.2241,313.9145,9.3808,0.0,527378041.0172,0.00138675,310.24197564,312.88892716,308.98106654,311.93600464,1427500.0,0.0,0.0,1.02026367,0.00328148,0.11693036,60,14.0,11.0,0.0,0.0,0.0,0.0
COST,2020-02-21,306.2882,0.16056325,0.00356527,5.224,4.351,0.8731,1,1,1,128.1034,-1,-0.26873604,3.1142,1,-0.32486674,68.143,0,-0.26266968,85.7813,80.2028,0.90713143,-0.03398643,0.83915801,-0.1198624,35.8325,0.03824182,100.0,7.1429,1.0,0.071429,1,306.2002,309.9463,313.6924,7.4922,0.0,526112849.5993,-0.00240479,310.47302274,313.07186004,309.00035611,309.88589478,2239000.0,0.0,0.0,-2.05010986,-0.00657221,0.22428299,64,17.0,13.0,0.0,0.0,0.0,0.0
COST,2020-02-24,306.2872,0.16055786,-3.26e-06,4.5465,4.3901,0.1564,1,1,1,33.2158,0,-2.85670073,1.2129,1,-1.56756534,33.7853,0,-1.01694228,73.8488,51.5274,0.77817883,-0.16158015,0.53317676,-0.5565078,32.321,-0.10864453,92.8571,0.0,0.928571,0.0,1,301.8362,309.0431,316.25,14.4138,1.0,524058208.4154,-0.00392064,303.67756872,308.00894451,301.52151551,301.86801147,2300400.0,0.0,0.0,-8.0178833,-0.02587366,0.23240555,66,19.0,17.0,0.0,0.0,0.0,0.0
COST,2020-02-25,305.4283,0.15593359,-0.00281212,3.2918,4.1704,-0.8786,1,1,-1,-55.9682,0,1.5934763,-1.2739,-1,1.95211555,20.3278,1,-0.66202442,51.1791,21.8072,0.53319104,-0.44294839,0.21604696,-1.36286181,32.0873,-0.00728326,85.7143,0.0,0.857143,0.0,1,291.6314,305.7345,319.8376,28.2062,0.0,521398963.7934,-0.00510021,303.19627367,304.70744945,292.99347255,293.44586182,2881800.0,0.0,0.0,-8.42214966,-0.02790011,0.30931845,62,24.0,20.0,0.0,0.0,0.0,0.0
COST,2020-02-26,304.9478,0.15334661,-0.00157568,2.3342,3.8032,-1.469,1,1,-1,-70.3038,0,0.20390932,-1.4542,-1,0.1239857,23.8796,1,0.14873783,25.7157,3.8124,0.25801219,-0.99018887,0.0240332,-4.72007135,31.877,-0.00659723,78.5714,92.8571,0.785714,0.928571,-1,287.0541,302.397,317.74,30.6859,0.0,519842776.8452,-0.00299357,296.02542562,299.63490503,293.26297542,294.23513794,2236000.0,0.0,0.0,0.78927612,0.00268968,0.22388613,63,44.0,23.0,0.0,0.0,0.0,0.0
COST,2020-02-27,302.8303,0.1419461,-0.00699237,0.5926,3.1611,-2.5685,1,1,-1,-170.7947,1,0.58837247,-5.1155,-1,0.71572671,12.8831,1,-0.85356009,9.5221,2.9467,0.08301057,-1.70063326,0.01479573,-0.29378627,33.9577,0.06127329,71.4286,100.0,0.714286,1.0,-1,277.9179,296.4366,314.9552,37.0373,0.0,516296048.4917,-0.00686956,290.66415949,293.57098291,282.02064916,282.14578247,3625300.0,0.0,0.0,-12.08935547,-0.0410874,0.40767542,68,35.0,26.0,0.0,1.0,0.0,0.0
COST,2020-02-28,299.2618,0.12273349,-0.01192434,-1.6997,2.1889,-3.8886,-1,1,-1,-277.4738,1,0.38446549,-8.9643,-1,0.42934752,8.3144,1,-0.54949245,5.2336,8.9417,0.03666544,-0.81941685,0.07876546,0.67045416,37.7285,0.09994566,64.2857,100.0,0.642857,1.0,-1,266.7206,288.5772,310.4338,43.7132,1.0,517918757.1703,0.00313313,274.56107803,276.5631231,261.11456236,270.60510254,7091800.0,0.0,0.0,-11.54067993,-0.04090325,0.86625569,74,51.0,31.0,0.0,0.0,0.0,0.0
COST,2020-03-02,298.3788,0.11797947,-0.00295933,-1.3255,1.486,-2.8115,-1,1,-1,-65.0901,0,-3.26291863,1.3966,1,7.4186596,54.9501,0,0.84869181,15.5446,34.7452,0.14809475,0.66331716,0.35410207,0.74264934,35.7525,-0.05526886,57.1429,92.8571,0.571429,0.928571,-1,267.7886,287.7144,307.6402,39.8516,0.0,525173810.4965,0.01381458,283.40670635,297.9120083,280.46137344,297.55587769,7563800.0,0.0,0.0,26.95077515,0.09959448,0.92869616,54,78.0,50.0,0.0,6.0,1.0,0.0
COST,2020-03-03,296.5184,0.10796318,-0.00627415,-1.5096,0.8869,-2.3965,-1,1,-1,-43.8085,0,-0.485787,0.4515,1,-2.09324474,47.9681,0,-0.14555507,34.2467,59.0533,0.35020533,0.54609933,0.61348198,0.41162983,33.1714,-0.07781101,50.0,85.7143,0.5,0.857143,-1,267.7968,287.3023,306.8078,39.011,0.0,521370155.9256,-0.0072955,297.55588516,302.39739926,289.74976872,291.38607788,5131400.0,0.0,0.0,-6.1697998,-0.02073493,0.60691608,52,171.0,71.0,0.0,3.0,1.0,0.0
COST,2020-03-04,296.2989,0.1067814,-0.00074081,-0.2532,0.6589,-0.9121,-1,1,-1,38.2909,0,2.1440969,5.4153,1,0.91662512,64.0228,0,0.25076535,59.7616,85.4863,0.62594074,0.42694473,0.89553567,0.30920744,29.9526,-0.10746313,42.8571,78.5714,0.428571,0.785714,-1,264.1546,290.2007,316.2468,52.0922,0.0,525467796.035,0.00779808,296.73773659,308.9425834,293.59025154,308.72119141,4219300.0,0.0,0.0,17.33511353,0.05949191,0.48625516,49,143.0,85.0,0.0,2.0,1.0,0.0
COST,2020-03-05,295.4977,0.10246779,-0.00271136,0.3515,0.5974,-0.2459,1,1,-1,54.4908,0,0.29729606,2.4181,1,-1.23948555,57.8528,0,-0.10664998,76.6716,85.4754,0.80868438,0.22055103,0.89541936,-0.00012752,27.594,-0.0854751,35.7143,71.4286,0.357143,0.714286,-1,267.9984,294.5589,321.1194,53.121,0.0,521960861.6602,-0.00671877,303.9373702,312.34988252,301.46369626,303.92776489,6407700.0,0.0,0.0,-4.79342651,-0.01552672,0.77575669,49,165.0,104.0,0.0,3.0,2.0,0.0
COST,2020-03-06,294.4761,0.09696755,-0.00346921,0.4818,0.5743,-0.0925,1,1,-1,-13.6431,0,4.99401895,0.235,1,-9.28978723,52.2648,0,-0.10691708,84.0257,81.1155,0.88815895,0.08752203,0.84889699,-0.05374928,25.8074,-0.06922821,28.5714,64.2857,0.285714,0.642857,-1,288.6587,300.3749,312.0911,23.4324,0.0,522984787.6301,0.00195785,300.44341015,305.59290984,291.40526095,299.67337036,6185500.0,0.0,0.0,-4.25439453,-0.01399805,0.74636205,53,218.0,128.0,0.0,4.0,2.0,0.0
COST,2020-03-09,293.3552,0.09093268,-0.00382097,-0.1406,0.4313,-0.5719,-1,1,-1,-83.6064,0,0.83681752,-3.7146,-1,1.06326388,41.6226,0,-0.25568321,74.6757,57.4361,0.78711501,-0.12520807,0.59622563,-0.41227381,25.4234,-0.0151042,21.4286,57.1429,0.214286,0.571429,-1,284.9441,298.996,313.0479,28.1038,1.0,523173936.2051,0.00036154,284.76388387,298.701269,282.02067349,290.66418457,5203100.0,0.0,0.0,-9.00918579,-0.03006335,0.61640121,52,596.0,272.0,0.0,4.0,3.0,0.0
COST,2020-03-10,293.7914,0.09328116,0.00148473,-0.0567,0.3337,-0.3904,-1,1,-1,-53.9141,0,-0.55073348,-1.399,-1,-1.65518227,51.4239,0,0.19059815,61.8276,46.9311,0.64826766,-0.20780525,0.48413188,-0.22383878,25.0779,-0.01377707,14.2857,50.0,0.142857,0.5,-1,288.1615,300.2805,312.3995,24.238,1.0,527236405.1274,0.00770521,296.42968362,298.12374193,283.38744386,297.80609131,4245500.0,0.0,0.0,7.14190674,0.02457099,0.48972113,47,676.0,345.0,0.0,6.0,4.0,0.0
COST,2020-03-11,292.996,0.08899877,-0.00271471,-0.9098,0.085,-0.9948,-1,1,-1,-82.7577,0,0.34853071,-4.2648,-1,0.67196586,38.4173,0,-0.33856101,45.3007,31.535,0.46966412,-0.36482659,0.31984758,-0.48822261,24.7976,-0.01130351,7.1429,42.8571,0.071429,0.428571,-1,283.0764,295.7914,308.5064,25.43,0.0,525338136.692,-0.00361342,289.58616251,296.25650393,283.16611714,286.28469849,3622700.0,0.0,0.0,-11.52139282,-0.03868757,0.40733146,53,853.0,446.0,0.0,14.0,5.0,0.0
COST,2020-03-12,291.7173,0.08211432,-0.00438335,-2.9182,-0.5156,-2.4025,-1,-1,-1,-172.0746,1,0.51905918,-11.1926,-1,0.61896253,26.2353,1,-0.46433622,34.4482,24.8786,0.35238291,-0.31503823,0.24882037,-0.26755525,26.5139,0.06473208,0.0,35.7143,0.0,0.357143,-1,267.1982,288.8757,310.5532,43.355,1.0,520689888.5852,-0.0089271,269.93135235,284.55215489,265.9849817,269.36346436,7307600.0,0.0,0.0,-16.92123413,-0.05910632,0.89480368,69,1144.0,586.0,0.0,7.0,6.0,0.0
COST,2020-03-13,293.7519,0.09306849,0.00692625,-2.7363,-0.9598,-1.7765,-1,-1,-1,-88.2166,0,-0.95059207,-5.0063,-1,-1.23570301,51.0031,0,0.48561362,29.7907,32.9586,0.30205006,-0.15634074,0.33503813,0.24515604,26.5361,0.0008366,57.1429,28.5714,0.571429,0.285714,1,267.9941,287.129,306.2639,38.2698,1.0,526311371.6638,0.01068091,278.00689183,291.88655564,267.8426006,290.94326782,6100100.0,0.0,0.0,21.57980347,0.08011407,0.73506456,90,1367.0,750.0,0.0,11.0,7.0,0.0
COST,2020-03-16,291.2522,0.07961025,-0.0085826,-4.029,-1.5736,-2.4554,-1,-1,-1,-120.7533,1,0.26944771,-11.0364,-1,0.54638288,37.5749,0,-0.35737154,30.9793,35.1007,0.31489507,0.03836756,0.35789543,0.06102727,26.556,0.00074936,50.0,21.4286,0.5,0.214286,1,261.8275,283.5084,305.1894,43.3619,0.0,522849680.9947,-0.00662081,271.26918517,288.30593824,269.03614309,272.56860352,5465500.0,0.0,0.0,-18.37466431,-0.06315549,0.65111387,76,2939.0,1663.0,0.0,21.0,13.0,0.0
COST,2020-03-17,291.6624,0.08181874,0.00140642,-3.1669,-1.8923,-1.2746,-1,-1,-1,-33.6166,0,-2.59207356,-4.6763,-1,-1.360071,55.7417,0,0.3259104,44.2674,64.7429,0.45849742,0.30017801,0.67419294,0.4578448,25.0852,-0.05863218,42.8571,14.2857,0.428571,0.142857,1,262.551,283.0443,303.5375,40.9865,0.0,529883023.0745,0.01327339,278.1705528,295.678937,275.57171581,295.48641968,7170600.0,0.0,0.0,22.91781616,0.08408091,0.87668007,73,4048.0,2144.0,0.0,32.0,17.0,0.0
COST,2020-03-18,290.3875,0.07495475,-0.00439034,-2.4162,-1.997,-0.4192,-1,-1,-1,20.5202,0,2.6382199,-4.8047,-1,0.02672383,56.0839,0,0.00610157,54.6965,64.2458,0.57120302,0.19067216,0.66888862,-0.00773747,23.1316,-0.0844559,35.7143,7.1429,0.357143,0.071429,1,261.9136,284.9836,308.0536,46.14,0.0,530187650.3473,0.00057457,286.83331051,306.08386826,284.90825473,295.97732544,6701800.0,0.0,0.0,0.49090576,0.00166135,0.81466293,75,6092.0,2893.0,0.0,71.0,25.0,0.0
COST,2020-03-19,289.3726,0.06949058,-0.00350724,-1.9757,-1.9928,0.0171,-1,-1,1,29.2377,0,0.29815957,-5.8196,-1,0.17439343,53.7611,0,-0.04320596,69.6723,80.0284,0.73304407,0.21494626,0.83729707,0.19721249,21.3733,-0.08226619,28.5714,0.0,0.285714,0.0,1,272.3221,289.8695,307.4168,35.0947,0.0,527264816.8288,-0.00554339,298.77823611,302.08933385,291.28977155,293.78271484,5429500.0,0.0,0.0,-2.1946106,-0.00741479,0.64635147,77,7216.0,3760.0,0.0,65.0,33.0,0.0
COST,2020-03-20,287.3582,0.05864516,-0.00701007,-2.7448,-2.1432,-0.6017,-1,-1,-1,-58.6894,0,1.49817684,-9.7934,-1,0.40576306,40.2387,0,-0.33605459,67.0885,56.9913,0.70512136,-0.03851331,0.59147938,-0.40422135,20.9725,-0.01911074,21.4286,57.1429,0.214286,0.571429,-1,268.3657,287.5873,306.809,38.4433,0.0,522815698.8316,-0.00850992,296.38159103,296.46821502,276.2647353,279.53735352,6581200.0,0.0,0.0,-14.24536133,-0.04848945,0.79870886,81,8282.0,4748.0,0.0,102.0,46.0,0.0
COST,2020-03-23,285.7742,0.05011699,-0.00554284,-3.6918,-2.4529,-1.2389,-1,-1,-1,-115.4091,1,0.49146644,-8.9567,-1,-0.0934161,36.4519,0,-0.10388485,58.3556,38.0472,0.61074632,-0.14964973,0.3893361,-0.49791049,21.5811,0.0282006,14.2857,50.0,0.142857,0.5,-1,270.1856,288.0399,305.8942,35.7086,1.0,521823904.8277,-0.00190063,281.06778845,284.59064417,267.98703748,274.83059692,5646400.0,0.0,0.0,-4.70675659,-0.01683767,0.67504498,68,11399.0,8390.0,0.0,171.0,98.0,0.0
COST,2020-03-24,283.4189,0.03743619,-0.00831031,-4.437,-2.8497,-1.5873,-1,-1,-1,-89.2191,0,-0.29354701,-6.5372,-1,-0.37011259,35.9418,0,-0.01419239,38.6552,20.9272,0.39784728,-0.50964424,0.20665691,-0.81807409,21.8134,0.01064942,7.1429,42.8571,0.071429,0.428571,-1,265.0786,283.7934,302.5082,37.4296,0.0,516770243.8779,-0.00977932,283.55105189,286.20763793,272.23171593,274.26266479,7124200.0,0.0,0.0,-0.56793213,-0.00206648,0.87054186,65,12272.0,9565.0,0.0,234.0,127.0,0.0
COST,2020-03-25,281.8233,0.02884556,-0.0056617,-5.2837,-3.3365,-1.9472,-1,-1,-1,-110.3892,1,0.19177691,-8.1226,-1,0.19518381,32.0632,0,-0.12096734,24.2496,13.7745,0.24216828,-0.59405516,0.13033392,-0.51927112,22.4494,0.02833038,0.0,35.7143,0.0,0.357143,-1,262.3419,278.663,294.9841,32.6422,0.0,512747574.2714,-0.00784532,273.56004562,279.82611164,268.74740613,270.33557129,5639600.0,0.0,0.0,-3.92709351,-0.01431873,0.67414541,62,14857.0,10817.0,0.0,312.0,162.0,0.0
COST,2020-03-26,283.0221,0.03529984,0.00423571,-5.0081,-3.6708,-1.3372,-1,-1,-1,-64.5304,0,-0.7106542,-0.2832,-1,-27.68149718,50.7071,0,0.36767829,19.3747,23.4225,0.18948603,-0.25161164,0.23328304,0.41191162,22.3901,-0.00264849,57.1429,28.5714,0.571429,0.285714,1,268.2949,276.1748,284.0548,15.7599,0.0,517003543.938,0.00823199,270.79756638,282.72329986,270.33554247,281.34686279,5463100.0,0.0,0.0,11.0112915,0.04073194,0.65079638,63,19394.0,12557.0,0.0,353.0,203.0,0.0
COST,2020-03-27,281.2947,0.02599961,-0.00614089,-5.3472,-4.0061,-1.3411,-1,-1,-1,-84.0144,0,0.23191262,1.1347,1,1.24958139,40.9263,0,-0.23898569,21.8451,28.3383,0.21618324,0.11308715,0.28573715,0.17346842,22.3368,-0.0023862,50.0,21.4286,0.5,0.214286,1,267.8266,275.002,282.1774,14.3508,-1.0,513589877.0092,-0.00664668,276.37060196,282.49226445,272.71297883,273.67550659,4250400.0,0.0,0.0,-7.6713562,-0.02726654,0.49036935,62,20694.0,14330.0,0.0,504.0,260.0,0.0
COST,2020-03-30,282.0592,0.03011564,0.00271042,-5.0305,-4.211,-0.8195,-1,-1,-1,-59.2565,0,-0.41780902,-5.8291,-1,1.19466127,50.993,0,0.19741337,33.2296,47.928,0.33921369,0.34260117,0.49476931,0.40873185,22.2888,-0.00215355,42.8571,14.2857,0.428571,0.142857,1,267.7409,276.0785,284.4161,16.6752,0.0,517142789.9265,0.00687027,276.71710945,280.75010331,275.12894445,280.21109009,4396000.0,0.0,0.0,6.5355835,0.02388078,0.50963065,61,21742.0,18739.0,0.0,785.0,473.0,0.0
COST,2020-03-31,279.9543,0.01878297,-0.00751873,-5.1851,-4.4058,-0.7793,-1,-1,-1,-71.237,0,0.16817805,-5.8138,-1,-0.00263167,42.9265,0,-0.18791423,40.7163,45.8825,0.42012125,0.18387476,0.47294278,-0.04458127,22.5557,0.01183293,35.7143,7.1429,0.357143,0.071429,1,267.8062,276.1151,284.424,16.6178,0.0,513209061.1552,-0.00766496,276.64981506,280.59615642,273.35795632,274.44561768,5618600.0,0.0,0.0,-5.76547241,-0.02057546,0.67136734,62,23128.0,20290.0,0.0,1010.0,584.0,0.0
COST,2020-04-01,277.9591,0.00804092,-0.00717803,-5.1204,-4.5487,-0.5717,-1,-1,-1,-75.8911,0,0.06132603,-10.588,-1,0.45090669,45.8746,0,0.06426432,48.2064,50.8086,0.50106555,0.15537563,0.5255068,0.09695406,23.3149,0.03256287,28.5714,0.0,0.285714,0.0,1,271.0808,277.2552,283.4296,12.3488,1.0,515039279.1784,0.00355355,271.77933611,277.97801751,270.37405375,276.03372192,3745800.0,0.0,0.0,1.58810425,0.00578659,0.42361626,79,28667.0,22263.0,0.0,1140.0,702.0,0.0
COST,2020-04-02,276.6361,0.00091796,-0.00478246,-4.6504,-4.5691,-0.0813,-1,-1,-1,-42.6703,0,-0.7785462,-7.6894,-1,-0.37696049,54.2829,0,0.15489777,51.2087,56.9349,0.53351093,0.05862871,0.59087756,0.10760184,22.8295,-0.02126196,21.4286,0.0,0.214286,0.0,1,271.3346,277.0973,282.86,11.5254,0.0,517626064.2384,0.0049974,273.7237234,281.8089529,272.22218203,280.55767822,3500600.0,0.0,0.0,4.5239563,0.01638914,0.39117896,84,30189.0,23805.0,0.0,1348.0,844.0,0.0
COST,2020-04-03,276.4656,0.0,-0.00061671,-4.4465,-4.5445,0.0981,-1,-1,1,-38.0478,0,-0.12149191,-7.2879,-1,-0.05509132,48.6003,0,-0.1169252,57.6111,65.0897,0.60270063,0.11113136,0.67789347,0.12528557,22.3927,-0.01950636,14.2857,35.7143,0.142857,0.357143,-1,273.2123,277.9293,282.6462,9.4339,0.0,517285689.1745,-0.000658,278.3245167,281.38534777,275.09040831,277.83361816,2650100.0,0.0,0.0,-2.72406006,-0.00970945,0.27866705,81,31734.0,25382.0,0.0,1394.0,971.0,0.0
COST,2020-04-06,278.352,0.01015627,0.00677703,-2.9709,-4.2298,1.2589,-1,-1,1,73.1126,0,1.52040004,1.0398,1,8.00894403,70.8214,-1,0.31376251,68.2044,82.5887,0.71718071,0.15531696,0.86461679,0.21188129,21.483,-0.04234511,7.1429,28.5714,0.071429,0.285714,-1,266.8329,280.6254,294.418,27.5851,0.0,522313143.0762,0.00962536,282.02063077,294.04259297,278.71916764,293.6864624,5272500.0,0.0,0.0,15.85284424,0.05705877,0.62558207,79,28577.0,28879.0,0.0,1741.0,1448.0,0.0
COST,2020-04-07,280.1517,0.01984576,0.00642402,-1.8955,-3.7629,1.8675,-1,-1,1,126.678,-1,0.4228469,-1.8649,-1,1.55756341,67.5205,0,-0.04888737,76.0973,80.6137,0.80247801,0.10372116,0.84354253,-0.02449956,21.4679,-0.00070338,0.0,21.4286,0.0,0.214286,-1,269.3434,284.1882,299.0331,29.6897,0.0,518764821.9138,-0.00683994,295.01476941,298.3836167,291.85767941,292.25231934,4036500.0,0.0,0.0,-1.43414307,-0.00488325,0.46207271,75,30105.0,29875.0,0.0,2131.0,1608.0,0.0
COST,2020-04-08,282.5696,0.0328636,0.00855683,-0.8515,-3.1807,2.3291,-1,-1,1,114.608,-1,-0.10531551,2.8713,1,1.64949674,70.2432,-1,0.03876105,83.4872,87.2594,0.88233946,0.08851537,0.91445556,0.07616028,21.1994,-0.01266545,0.0,14.2857,0.0,0.142857,-1,273.7021,287.8839,302.0657,28.3636,0.0,520492512.9947,0.00331934,293.6768799,295.90034642,290.95293881,294.50466919,3964400.0,0.0,0.0,2.25234985,0.00770687,0.45253466,77,33616.0,30582.0,0.0,2223.0,1763.0,0.0
COST,2020-04-09,283.312,0.03686064,0.00262043,-0.4817,-2.6409,2.1591,-1,-1,1,63.5923,0,-0.80223077,7.2039,1,0.60142423,55.4453,0,-0.26689187,80.6246,74.0006,0.85140381,-0.03550529,0.77297735,-0.17917152,19.7159,-0.07524384,85.7143,7.1429,0.857143,0.071429,1,277.2989,289.5267,301.7544,24.4555,0.0,518660760.6453,-0.0035317,288.22893117,292.94531102,286.4289797,288.76794434,6487600.0,0.0,0.0,-5.73672485,-0.01947923,0.7863266,80,34893.0,31254.0,0.0,2242.0,1891.0,0.0
COST,2020-04-13,284.7843,0.04478743,0.00516988,-0.2165,-2.156,1.9395,-1,-1,1,56.1042,0,-0.13346773,-0.8767,-1,9.21706399,54.5061,0,-0.0172311,75.2072,64.3614,0.79285884,-0.072033,0.67012213,-0.14976679,18.3808,-0.07263558,78.5714,0.0,0.785714,0.0,1,286.6179,291.6393,296.6607,10.0428,1.0,517485046.976,-0.00227198,287.39157139,292.56037096,286.50606216,288.39260864,3120400.0,0.0,0.0,-0.37533569,-0.00129978,0.34088263,80,25171.0,30855.0,0.0,1966.0,2132.0,0.0
