Ticker,Date,Volume,Close,Low,BBANDS_compare_high_low_price,MACD_Hist,BBANDS_Middle_Band,RSI_5,High,ADX,ADX_fluc_pctg,Historic Deaths,MACD_Signal,Historic Cases,AROON_Up,ROC_10_polarize,BBANDS_width,Open,Chaikin_AD,BBANDS_Upper_Band,STOCH_SlowK_min_max,MACD,MACD_polarize,STOCH_SlowD,Case 7-Day Moving Avg,RSI_5_polarize,Dividends,Death 7-Day Moving Avg,New Cases,daily_trend,Close_Change_pctg,SMA_10_fluc_pctg,CCI_20_polarize,STOCH_SlowK,STOCH_SlowK_fluc_pctg,STOCH_SlowD_fluc_pctg,SMA_10_min_max,STOCH_SlowD_min_max,AROON_Down_min_max,AROON_Up_min_max,AROON_polarize
JCTCF,2021-05-11,1200.0,9.75,9.75,0.0,-0.0052,9.8362,37.9807,9.76000023,12.1723,-0.00056654,0.0,-0.1514,0.0,14.2857,-1,0.463,9.76000023,-2302556.0936,10.0677,0.47277,-0.1566,-1,37.1732,36253.0,0,0.0,554.0,34552.0,0.0,-0.02888446,-0.00335492,1,47.277,0.00022003,0.73591355,0.64682613,0.371732,0.214286,0.142857,-1
JCTCF,2021-05-12,1300.0,9.77999973,9.77999973,0.0,-0.0038,9.8422,41.1502,9.90999985,10.9877,-0.09731932,0.0,-0.1523,0.0,7.1429,-1,0.4473,9.90999985,-2303849.0936,10.0658,0.334271,-0.1561,-1,42.6569,34797.0,0,0.0,557.0,35385.0,0.0,0.0030769,-0.00121671,0,33.4271,-0.29295218,0.14751757,0.6451186,0.426569,0.142857,0.071429,-1
JCTCF,2021-05-13,3000.0,9.98999977,9.85000038,-1.0,0.0121,9.8902,59.3764,10.55000019,13.1928,0.20068804,0.0,-0.1493,0.0,100.0,-1,0.4539,10.55000019,-2305632.8936,10.1171,0.131364,-0.1372,-1,31.2802,33737.0,0,0.0,552.0,35598.0,0.0,0.0214724,-0.00028424,0,13.1364,-0.60701347,-0.26670246,0.64472018,0.312802,0.071429,1.0,1
JCTCF,2021-05-14,900.0,10.0,9.94999981,0.0,0.0234,9.9121,60.1046,10.0,15.1774,0.15043054,0.0,-0.1435,0.0,92.8571,-1,0.4867,9.94999981,-2304706.8936,10.1555,0.235356,-0.1201,-1,23.3664,32278.0,0,0.0,542.0,33457.0,0.0,0.00100102,-0.00018278,0,23.5356,0.79163241,-0.2529971,0.64446405,0.233664,0.0,0.928571,1
JCTCF,2021-05-17,300.0,9.85999966,9.85999966,0.0,0.0216,9.876,45.6512,9.94999981,16.2373,0.0698341,0.0,-0.1381,0.0,85.7143,-1,0.4144,9.94999981,-2305019.8936,10.0832,0.249894,-0.1164,-1,20.5538,29697.0,0,0.0,534.0,19890.0,0.0,-0.01400003,0.00101563,0,24.9894,0.06177025,-0.12036942,0.64588699,0.205538,0.571429,0.857143,1
JCTCF,2021-05-18,600.0,9.97999954,9.88000011,0.0,0.0282,9.9215,56.5989,9.97999954,17.3258,0.06703701,0.0,-0.131,0.0,78.5714,-1,0.3477,9.88000011,-2304434.8936,10.0953,0.235348,-0.1029,-1,24.0199,28867.0,0,0.0,532.0,28740.0,0.0,0.01217037,0.00230314,0,23.5348,-0.05820868,0.16863548,0.64911707,0.240199,0.5,0.785714,1
JCTCF,2021-05-19,1600.0,9.85000038,9.85000038,0.0,0.0238,9.9355,44.4527,9.97000027,18.0312,0.04071385,0.0,-0.1251,0.0,71.4286,-1,0.2647,9.97000027,-2306022.8936,10.0678,0.131252,-0.1012,-1,20.5498,27833.0,0,0.0,520.0,28149.0,0.0,-0.01302597,0.00101227,0,13.1252,-0.44230671,-0.14446771,0.65054001,0.205498,0.428571,0.714286,1
JCTCF,2021-05-20,1600.0,9.85999966,9.85000038,0.0,0.0216,9.9095,45.5981,9.97999954,18.7253,0.03849439,0.0,-0.1196,0.0,64.2857,-1,0.2606,9.85000038,-2307397.7012,10.0398,0.107692,-0.098,-1,15.8097,26671.0,0,0.0,510.0,27462.0,0.0,0.00101515,0.00111237,0,10.7692,-0.17950203,-0.23066405,0.65210524,0.158097,0.357143,0.642857,1
JCTCF,2021-05-21,2900.0,9.82999992,9.82999992,0.0,0.0183,9.8755,42.3251,9.94999981,19.1336,0.02180472,0.0,-0.1151,0.0,57.1429,-1,0.2085,9.94999981,-2310273.7012,9.9797,0.022237,-0.0967,-1,8.706,25861.0,0,0.0,502.0,27793.0,0.0,-0.00304257,-0.00060607,0,2.2237,-0.79351298,-0.44932541,0.65125148,0.08706,0.285714,0.571429,1
JCTCF,2021-05-24,1900.0,9.81000042,9.81000042,0.0,0.015,9.8655,39.9362,9.93000031,19.2693,0.00709224,0.0,-0.1113,0.0,50.0,-1,0.2342,9.82999992,-2312130.7012,9.9826,0.022237,-0.0963,-1,5.0722,23528.0,0,0.0,473.0,15909.0,0.0,-0.00203454,-0.0023348,0,2.2237,0.0,-0.41739031,0.64796448,0.050722,0.214286,0.5,1
JCTCF,2021-05-25,500.0,9.94999981,9.82999992,0.0,0.0221,9.86,59.7834,9.94999981,19.5202,0.01302071,0.0,-0.1058,0.0,42.8571,-1,0.1925,9.82999992,-2311622.7012,9.9562,0.274475,-0.0836,-1,10.6316,22875.0,0,0.0,457.0,24174.0,0.0,0.01427109,0.0020262,0,27.4475,11.34316679,1.09605299,0.65081036,0.106316,0.142857,0.428571,1
JCTCF,2021-05-26,800.0,9.81000042,9.81000042,0.0,0.0175,9.852,42.3082,9.94999981,19.524,0.00019467,0.0,-0.1014,0.0,35.7143,-1,0.2091,9.82999992,-2312463.7012,9.9565,0.274475,-0.0839,-1,19.0396,22226.0,0,0.0,446.0,23603.0,0.0,-0.01407029,0.00030332,0,27.4475,0.0,0.79084992,0.65123725,0.190396,0.071429,0.357143,1
JCTCF,2021-05-27,600.0,9.90999985,9.90999985,0.0,0.0209,9.862,54.2556,9.90999985,19.5273,0.00016902,0.0,-0.0962,0.0,28.5714,-1,0.2295,9.90999985,-2312463.7012,9.9767,0.50725,-0.0752,-1,35.2067,21410.0,0,0.0,447.0,21753.0,0.0,0.01019362,-0.0008086,0,50.725,0.8480736,0.84913023,0.65009889,0.352067,0.0,0.285714,1
JCTCF,2021-05-28,2400.0,9.93000031,9.81999969,-1.0,0.0242,9.882,56.5073,10.10999966,21.2715,0.0893211,0.0,-0.0901,0.0,21.4286,-1,0.2404,10.10999966,-2313028.5378,10.0022,0.366643,-0.066,-1,38.279,20345.0,0,0.0,437.0,20334.0,0.0,0.00201821,-0.00070809,0,36.6643,-0.27719468,0.08726464,0.64910284,0.38279,0.071429,0.214286,1
JCTCF,2021-06-01,1100.0,9.81000042,9.81000042,0.0,0.0181,9.882,41.2709,9.82999992,22.6776,0.06610253,0.0,-0.0856,0.0,14.2857,1,0.2404,9.82999992,-2314110.5378,10.0022,0.366643,-0.0675,-1,41.3512,15883.0,0,0.0,393.0,9242.0,0.0,-0.01208458,-0.00050614,0,36.6643,0.0,0.0802581,0.64839137,0.413512,0.0,0.142857,1
JCTCF,2021-06-02,1600.0,9.93999958,9.80000019,-1.0,0.0221,9.879,56.532,10.05000019,25.4052,0.12027728,0.0,-0.0801,0.0,7.1429,1,0.2278,9.80000019,-2313980.6978,9.9929,0.279594,-0.058,-1,33.7627,14905.0,0,0.0,389.0,16756.0,0.0,0.0132517,-0.00042537,0,27.9594,-0.23742169,-0.18351342,0.64779373,0.337627,0.0,0.071429,1
JCTCF,2021-06-03,700.0,9.93000031,9.93000031,-1.0,0.0238,9.903,55.8069,10.0,27.8601,0.09662982,0.0,-0.0741,0.0,0.0,1,0.1892,10.0,-2314704.6978,9.9976,0.286054,-0.0503,-1,31.0764,14486.0,0,0.0,378.0,18823.0,0.0,-0.00100596,0.00081058,0,28.6054,0.02310493,-0.07956413,0.64893208,0.310764,0.928571,0.0,-1
JCTCF,2021-06-04,200.0,9.88000011,9.88000011,0.0,0.0214,9.8978,48.6063,9.88000011,29.2392,0.0495009,0.0,-0.0688,0.0,71.4286,1,0.1907,9.88000011,-2314704.6978,9.9931,0.376511,-0.0474,-1,31.4053,14204.0,0,0.0,378.0,18360.0,0.0,-0.00503527,0.00024298,0,37.6511,0.31622351,0.01058359,0.64927359,0.314053,0.857143,0.714286,-1
JCTCF,2021-06-07,3400.0,9.80000019,9.80000019,0.0,0.0141,9.8718,37.6051,9.93999958,29.0581,-0.00619374,0.0,-0.0653,0.0,64.2857,-1,0.2298,9.93999958,-2318108.6978,9.9867,0.230786,-0.0512,-1,29.7784,14087.0,0,0.0,378.0,10212.0,0.0,-0.00809716,-0.00030365,0,23.0786,-0.38704048,-0.05180336,0.64884671,0.297784,1.0,0.642857,-1
JCTCF,2021-06-08,700.0,9.81000042,9.81000042,0.0,0.0099,9.8718,39.6428,9.81000042,28.8952,-0.00560601,0.0,-0.0628,0.0,57.1429,-1,0.2298,9.81000042,-2318108.6978,9.9867,0.103791,-0.0528,-1,23.7029,14822.0,0,0.0,375.0,14390.0,0.0,0.00102043,0.0,1,10.3791,-0.55027168,-0.20402372,0.64884671,0.237029,0.928571,0.571429,-1
JCTCF,2021-06-09,0.0,9.81000042,9.81000042,0.0,0.0074,9.8468,39.6428,9.81000042,28.7486,-0.00507351,18.0,-0.0609,464.0,50.0,1,0.2055,9.81000042,-2318108.6978,9.9495,0.03,-0.0535,-1,12.1526,15170.0,0,0.0,357.0,19189.0,0.0,0.0,-0.00141745,1,3.0,-0.7109576,-0.4872948,0.64685459,0.121526,0.857143,0.5,-1
JCTCF,2021-06-10,1400.0,9.81000042,9.80000019,0.0,0.0059,9.8225,39.3616,9.81000042,28.4106,-0.01175709,0.0,-0.0594,1.0,42.8571,1,0.1236,9.80000019,-2316671.6978,9.8843,0.050476,-0.0535,-1,6.1422,14801.0,0,0.0,350.0,16238.0,0.0,0.0,-2.028e-05,1,5.0476,0.68253333,-0.49457729,0.64682613,0.061422,1.0,0.428571,-1
JCTCF,2021-06-11,0.0,0.0,0.0,0.0,0.0052,9.8074,39.3616,0.0,28.1064,-0.01070727,0.0,-0.0581,0.0,35.7143,-1,0.0151,0.0,-2316671.6978,9.815,0.057619,-0.053,-1,4.6032,14139.0,0,0.0,324.0,13728.0,0.0,0.0,-0.00102406,1,5.7619,0.1415128,-0.25056169,0.64538896,0.046032,0.928571,0.357143,-1
JCTCF,2021-06-14,400.0,9.61999989,9.61999989,1.0,-0.007,9.7714,15.7883,9.61999989,26.1878,-0.06826203,0.0,-0.0599,0.0,28.5714,-1,0.3029,9.61999989,-2316671.6978,9.9229,0.040952,-0.0669,-1,4.9683,13191.0,1,0.0,295.0,8391.0,0.0,-0.01936805,-0.00314638,1,4.0952,-0.28926222,0.07931439,0.64097784,0.049683,1.0,0.285714,-1
JCTCF,2021-06-15,300.0,9.69999981,9.68000031,0.0,-0.0087,9.7494,36.0844,9.69999981,23.9207,-0.08657085,0.0,-0.0621,0.0,21.4286,-1,0.3091,9.68000031,-2316334.6978,9.904,0.160827,-0.0707,-1,8.6466,13012.0,0,0.0,295.0,13139.0,0.0,0.008316,-0.00111998,1,16.0827,2.92720746,0.74035384,0.63941261,0.086466,0.928571,0.214286,-1
JCTCF,2021-06-16,500.0,9.97999954,9.97999954,0.0,0.0092,9.7834,68.8889,9.97999954,24.8472,0.03873214,0.0,-0.0598,0.0,14.2857,1,0.4853,9.97999954,-2316334.6978,10.0261,0.473684,-0.0506,-1,22.5155,12204.0,0,0.0,293.0,13532.0,0.0,0.02886595,0.00045869,-1,47.3684,1.94530147,1.6039715,0.64005293,0.225155,0.857143,0.142857,-1
JCTCF,2021-06-17,1600.0,9.93000031,9.72000027,0.0,0.0173,9.8077,61.8079,9.93000031,22.4733,-0.09553994,0.0,-0.0555,0.0,7.1429,1,0.541,9.76000023,-2314774.6978,10.0782,0.760721,-0.0382,-1,46.5078,11805.0,0,0.0,277.0,13444.0,0.0,-0.00500994,0.0,0,76.0721,0.60596727,1.06559037,0.64005293,0.465078,0.785714,0.071429,-1
JCTCF,2021-06-18,1100.0,9.92000008,9.92000008,0.0,0.0213,9.83,60.2594,9.92000008,20.3367,-0.09507282,0.0,-0.0501,0.0,0.0,1,0.5702,9.92000008,-2314774.6978,10.1151,0.898148,-0.0289,-1,71.0851,11518.0,0,0.0,260.0,11723.0,0.0,-0.00100707,0.00036678,0,89.8148,0.18065362,0.52845544,0.64056519,0.710851,0.714286,0.0,-1
JCTCF,2021-06-21,2600.0,9.93000031,9.93000031,0.0,0.0238,9.892,61.4662,9.98999977,19.1468,-0.05850998,8.0,-0.0442,0.0,7.1429,1,0.393,9.97999954,-2317406.6978,10.0885,0.833632,-0.0204,-1,83.0834,11633.0,0,0.0,258.0,8518.0,0.0,0.00100809,0.001324,0,83.3632,-0.07183226,0.16878783,0.64241501,0.830834,0.642857,0.071429,-1
JCTCF,2021-06-22,1800.0,9.93999958,9.81999969,1.0,0.0251,9.94,62.8753,9.97999954,17.6309,-0.0791725,0.0,-0.0379,0.0,0.0,1,0.084,9.97999954,-2316482.1978,9.982,0.8182,-0.0128,-1,84.9993,11745.0,0,0.0,255.0,13919.0,0.0,0.00100698,0.00132225,0,81.82,-0.01851177,0.02305996,0.64426484,0.849993,0.571429,0.0,-1
JCTCF,2021-06-23,1600.0,9.89999962,9.72000027,1.0,0.0225,9.924,53.156,9.96000004,17.2627,-0.02088379,0.0,-0.0323,0.0,0.0,-1,0.0542,9.77000046,-2315693.6978,9.9511,0.762644,-0.0098,-1,80.4825,11874.0,0,0.0,252.0,14440.0,0.0,-0.00402414,0.0009142,0,76.2644,-0.06790027,-0.05313926,0.64554548,0.804825,0.5,0.0,-1
JCTCF,2021-06-24,600.0,9.89000034,9.89000034,0.0,0.0189,9.915,49.5646,9.89000034,16.9312,-0.01920325,0.0,-0.0276,0.0,78.5714,1,0.08,9.89000034,-2315693.6978,9.955,0.697531,-0.0086,-1,75.9458,12156.0,0,0.0,251.0,15415.0,0.0,-0.00101003,0.00078143,0,69.7531,-0.08537797,-0.05636878,0.64664115,0.759458,0.428571,0.785714,1
JCTCF,2021-06-25,12700.0,9.82999992,9.80000019,1.0,0.0125,9.897,37.8451,9.88000011,17.4777,0.03227769,10.0,-0.0244,0.0,71.4286,-1,0.1558,9.88000011,-2318867.6978,9.9749,0.561728,-0.012,-1,67.3968,12528.0,0,0.0,264.0,14327.0,0.0,-0.00606678,0.00021295,0,56.1728,-0.19469099,-0.11256712,0.64693997,0.673968,0.357143,0.714286,1
JCTCF,2021-06-28,0.0,9.82999992,9.82999992,0.0,0.008,9.877,37.8451,9.82999992,17.9696,0.02814444,0.0,-0.0224,0.0,64.2857,-1,0.1696,9.82999992,-2318867.6978,9.9618,0.480532,-0.0144,-1,57.993,13065.0,0,0.0,246.0,10878.0,0.0,0.0,0.00212906,0,48.0532,-0.14454683,-0.13952888,0.64992814,0.57993,0.285714,0.642857,1
JCTCF,2021-06-29,600.0,9.80000019,9.80000019,0.0,0.0031,9.849,31.4978,9.80000019,18.7306,0.0423493,0.0,-0.0217,0.0,57.1429,-1,0.1498,9.80000019,-2318867.6978,9.9239,0.387939,-0.0186,-1,47.6733,13431.0,0,0.0,244.0,16481.0,0.0,-0.00305185,0.00101168,0,38.7939,-0.19268852,-0.17794734,0.65135108,0.476733,0.214286,0.571429,1
JCTCF,2021-06-30,0.0,9.80000019,9.80000019,0.0,0.0,9.829,31.4978,9.80000019,19.4155,0.03656583,0.0,-0.0217,0.0,50.0,-1,0.1242,9.80000019,-2318867.6978,9.8911,0.252137,-0.0216,-1,37.3536,13925.0,0,0.0,234.0,17899.0,0.0,0.0,-0.00181919,0,25.2137,-0.35006019,-0.21646708,0.64878979,0.373536,0.142857,0.5,1
JCTCF,2021-07-01,300.0,9.80000019,9.80000019,0.0,-0.0017,9.8119,31.4154,9.80000019,20.0357,0.03194355,0.0,-0.0221,0.0,42.8571,-1,0.059,9.80000019,-2318867.6978,9.8414,0.111111,-0.0238,-1,25.0396,14431.0,0,0.0,229.0,18958.0,0.0,0.0,-0.00131626,0,11.1111,-0.55932291,-0.32966033,0.64693997,0.250396,0.071429,0.428571,1
JCTCF,2021-07-02,0.0,0.0,0.0,0.0,-0.0025,9.8059,31.6388,0.0,20.5869,0.02751089,0.0,-0.0227,0.0,35.7143,-1,0.0481,0.0,-2318867.6978,9.83,0.0033,-0.0252,-1,12.2183,14864.0,0,0.0,223.0,17357.0,0.0,0.0,-0.00121661,0,0.33,-0.97029997,-0.51204093,0.64523244,0.122183,0.0,0.357143,1
JCTCF,2021-07-06,1800.0,9.89999962,9.81000042,0.0,0.0037,9.8199,70.9953,9.89999962,18.9194,-0.08099811,0.0,-0.0218,0.0,28.5714,1,0.1601,9.81000042,-2317035.6978,9.9,0.336634,-0.0181,-1,15.0348,15721.0,-1,0.0,197.0,16904.0,0.0,0.01020402,-0.00030452,0,33.6634,101.01030303,0.23051488,0.64480556,0.150348,0.0,0.285714,1
JCTCF,2021-07-07,2000.0,9.80000019,9.69999981,1.0,0.0012,9.8197,41.0445,9.80000019,19.0904,0.00903834,0.0,-0.0215,0.0,21.4286,-1,0.1607,9.76000023,-2314996.6978,9.9,0.500967,-0.0203,-1,28.03,16689.0,0,0.0,196.0,24672.0,0.0,-0.01010095,-0.00144184,0,50.0967,0.48816519,0.86434139,0.64278498,0.2803,1.0,0.214286,-1
JCTCF,2021-07-08,28800.0,10.10999966,9.80000019,-1.0,0.0196,9.8816,77.4888,10.32999992,20.9259,0.0961478,0.0,-0.0166,0.0,100.0,1,0.4823,9.80000019,-2309916.9067,10.1228,0.715617,0.003,1,51.7739,18363.0,-1,0.0,193.0,30679.0,0.0,0.0316326,0.00213538,-1,71.5617,0.42847134,0.84708883,0.64577315,0.517739,0.928571,1.0,1
JCTCF,2021-07-09,44300.0,10.63000011,10.18999958,-1.0,0.0634,10.0477,90.174,10.89999962,24.8748,0.18870873,0.0,-0.0007,0.0,100.0,1,1.2498,10.22000027,-2299299.0898,10.6726,0.640617,0.0627,1,61.9067,20071.0,-1,0.0,193.0,29310.0,0.0,0.05143427,0.00755938,-1,64.0617,-0.10480467,0.19571251,0.65637406,0.619067,0.857143,1.0,1
JCTCF,2021-07-12,10300.0,10.22999954,10.13000011,0.0,0.062,10.1337,58.4889,10.5,27.7718,0.11646325,0.0,0.0148,0.0,92.8571,1,1.1636,10.21000004,-2304031.9817,10.7155,0.623506,0.0768,1,65.9914,24437.0,0,0.0,207.0,24449.0,0.0,-0.0376294,0.00402828,-1,62.3506,-0.02671019,0.06598155,0.66206583,0.659914,0.785714,0.928571,1
JCTCF,2021-07-13,5700.0,10.06000042,10.06000042,0.0,0.047,10.1657,49.2882,10.25,29.6032,0.06594459,0.0,0.0265,0.0,85.7143,1,1.0862,10.25,-2309768.9817,10.7088,0.505556,0.0735,1,58.9893,27150.0,0,0.0,225.0,35897.0,0.0,-0.01661771,0.00230697,0,50.5556,-0.1891722,-0.10610625,0.66533859,0.589893,0.714286,0.857143,1
JCTCF,2021-07-14,3400.0,9.97999954,9.97000027,0.0,0.0297,10.202,45.1137,10.27999973,30.2699,0.02252121,0.0,0.0339,106.0,78.5714,1,0.9155,10.03999996,-2312935.0864,10.6597,0.301768,0.0636,1,47.6943,29513.0,0,0.0,236.0,41216.0,0.0,-0.00795237,0.0018013,0,30.1768,-0.40309679,-0.1914754,0.66789988,0.476943,0.642857,0.785714,1
JCTCF,2021-07-15,11000.0,9.90999985,9.90999985,0.0,0.0125,10.162,41.2889,10.43000031,31.5613,0.04266284,0.0,0.0371,112.0,71.4286,-1,1.0286,9.97999954,-2323955.0864,10.6763,0.154545,0.0496,1,32.0623,31255.0,0,0.0,251.0,42873.0,0.0,-0.007014,0.00109881,0,15.4545,-0.48786816,-0.32775405,0.66946512,0.320623,0.571429,0.714286,1
JCTCF,2021-07-16,77200.0,11.26000023,10.67000008,-1.0,0.0869,10.288,80.7116,11.56000042,35.4592,0.12350252,0.0,0.0588,42.0,100.0,1,1.9902,10.67000008,-2298782.7606,11.2831,0.327273,0.1457,1,26.1195,33347.0,-1,0.0,256.0,43951.0,0.0,0.13622607,0.01456824,-1,32.7273,1.11765505,-0.18535164,0.69024005,0.261195,0.5,1.0,1
JCTCF,2021-07-19,20200.0,11.25,10.94999981,0.0,0.1281,10.4929,80.4365,11.30000019,38.9673,0.09893342,0.0,0.0908,266.0,92.8571,1,2.5036,11.30000019,-2283837.7414,11.7447,0.544343,0.219,1,34.2054,39197.0,-1,0.0,270.0,37658.0,0.0,-0.00088812,0.01430988,-1,54.4343,0.66326889,0.30957331,0.71094384,0.342054,0.428571,0.928571,1
JCTCF,2021-07-20,35600.0,11.64999962,11.03999996,0.0,0.1716,10.8109,85.024,11.93000031,42.8578,0.09984012,0.0,0.1337,136.0,100.0,1,2.887,11.03999996,-2270601.0335,12.2544,0.831472,0.3054,1,56.7696,41686.0,-1,0.0,268.0,53320.0,0.0,0.03555552,0.01696838,-1,83.1472,0.52747808,0.65966777,0.7358453,0.567696,0.357143,1.0,1
JCTCF,2021-07-21,10600.0,11.64999962,11.64999962,0.0,0.1887,11.1449,85.024,12.0,46.4253,0.08324039,0.0,0.1809,184.0,100.0,1,2.5678,12.0,-2281228.0335,12.4288,0.836257,0.3696,1,73.7357,45180.0,-1,0.0,280.0,65671.0,100.0,0.0,0.01764824,-1,83.6257,0.00575485,0.2988589,0.76218393,0.737357,0.285714,1.0,1
JCTCF,2021-07-22,900.0,11.90999985,11.90999985,0.0,0.2044,11.5449,87.931,11.90999985,49.6361,0.06916057,0.0,0.232,283.0,92.8571,1,1.0134,11.90999985,-2281228.0335,12.0516,0.875418,0.4365,1,84.7716,49242.0,-1,0.0,284.0,71310.0,0.0,0.02231762,0.01686435,-1,87.5418,0.04682891,0.14966834,0.78779686,0.847716,0.214286,0.928571,1
JCTCF,2021-07-23,2500.0,11.46000004,11.46000004,0.0,0.1728,11.5849,61.9254,11.82999992,49.1096,-0.0106072,0.0,0.2752,345.0,85.7143,1,0.8744,11.82999992,-2283686.0335,12.0221,0.750177,0.448,1,82.0617,52998.0,0,0.0,296.0,70241.0,0.0,-0.03778336,0.00764737,-1,75.0177,-0.14306423,-0.03196707,0.79960727,0.820617,0.142857,0.857143,1
JCTCF,2021-07-26,9800.0,10.88000011,10.85999966,0.0,0.1043,11.51,41.9411,11.42000008,45.4472,-0.07457605,0.0,0.3013,36.0,78.5714,1,1.384,11.01000023,-2292752.605,12.202,0.478513,0.4056,1,70.1369,61741.0,0,0.0,346.0,58106.0,0.0,-0.05061081,0.00594345,0,47.8513,-0.3621332,-0.14531505,0.80885638,0.701369,0.071429,0.785714,1
JCTCF,2021-07-27,4000.0,10.39000034,10.39000034,0.0,0.0218,11.2575,31.2369,11.0,41.4764,-0.08737172,0.0,0.3067,142.0,71.4286,1,2.2059,11.0,-2296734.605,12.3604,0.167736,0.3285,1,46.5476,66643.0,0,0.0,374.0,87640.0,0.0,-0.04503674,0.00298144,0,16.7736,-0.64946407,-0.33633223,0.81352363,0.465476,0.0,0.714286,1
JCTCF,2021-07-28,4700.0,10.40999985,10.39999962,0.0,-0.0325,11.0095,32.2329,10.48999977,37.9026,-0.08616466,0.0,0.2986,120.0,64.2857,1,2.3847,10.39999962,-2300385.4939,12.2018,0.010817,0.2662,1,21.9022,71003.0,0,0.0,382.0,96189.0,0.0,0.00192488,0.00389697,0,1.0817,-0.93551176,-0.52946661,0.81964227,0.219022,0.0,0.642857,1
JCTCF,2021-07-29,13900.0,10.48999977,10.39999962,0.0,-0.0624,10.7255,36.2979,10.48999977,34.6862,-0.08485961,0.0,0.283,229.0,57.1429,1,1.6324,10.39999962,-2286488.4939,11.5417,0.028698,0.2207,1,6.9084,75200.0,0,0.0,404.0,100685.0,0.0,0.00768491,0.00523598,0,2.8698,1.65304613,-0.68457963,0.82789533,0.069084,0.285714,0.571429,1
JCTCF,2021-07-30,4600.0,10.39999962,10.38000011,0.0,-0.0862,10.5135,33.4743,10.40999985,31.8793,-0.08092267,130.0,0.2615,334.0,50.0,1,0.7471,10.40999985,-2284946.8272,10.887,0.035108,0.1753,1,2.4874,80603.0,0,0.0,424.0,108067.0,0.0,-0.00857961,-0.00772326,0,3.5108,0.22336051,-0.63994557,0.81565804,0.024874,0.214286,0.5,1
JCTCF,2021-08-02,3400.0,10.40999985,10.39999962,0.0,-0.0983,10.4195,34.1853,10.44999981,29.1368,-0.08602761,0.0,0.2369,25.0,42.8571,1,0.1449,10.44999981,-2286970.6272,10.4919,0.046399,0.1386,1,3.6735,91726.0,0,0.0,485.0,81575.0,0.0,0.00096156,-0.00764761,0,4.6399,0.32160761,0.47684329,0.80363419,0.036735,0.142857,0.428571,1
JCTCF,2021-08-03,15500.0,10.5,10.43000031,-1.0,-0.0972,10.442,41.25,10.78999996,27.4568,-0.05765904,0.0,0.2126,322.0,35.7143,1,0.1742,10.44999981,-2296445.2939,10.5291,0.120231,0.1154,1,6.7246,95992.0,0,0.0,515.0,117503.0,0.0,0.00864555,-0.0104882,0,12.0231,1.59124119,0.8305703,0.78727037,0.067246,0.071429,0.357143,1
JCTCF,2021-08-04,700.0,10.44999981,10.44999981,0.0,-0.0965,10.45,38.3884,10.46000004,25.9448,-0.05506833,0.0,0.1885,333.0,28.5714,1,0.162,10.46000004,-2297114.2939,10.531,0.170732,0.092,1,11.2454,100918.0,0,0.0,554.0,130670.0,0.0,-0.00476192,-0.01106021,0,17.0732,0.4200331,0.67227791,0.77019509,0.112454,0.0,0.285714,1
JCTCF,2021-08-05,2500.0,10.44999981,10.44999981,0.0,-0.0928,10.442,38.3884,10.5,24.784,-0.04474114,0.0,0.1653,234.0,21.4286,1,0.1418,10.5,-2299529.7056,10.5129,0.211382,0.0725,1,16.7448,105385.0,0,0.0,590.0,131953.0,0.0,0.0,-0.01360709,0,21.1382,0.23809245,0.48903552,0.74942015,0.167448,0.714286,0.214286,-1
JCTCF,2021-08-06,800.0,10.40999985,10.34000015,1.0,-0.0896,10.444,35.3252,10.42000008,23.0005,-0.07196175,0.0,0.1429,7773.0,14.2857,-1,0.133,10.42000008,-2298949.2056,10.5105,0.165673,0.0533,1,18.2596,108046.0,0,0.0,632.0,126699.0,0.0,-0.00382775,-0.00992092,0,16.5673,-0.21623885,0.09046391,0.73447927,0.182596,1.0,0.142857,-1
JCTCF,2021-08-09,3600.0,10.40999985,10.40999985,0.0,-0.0842,10.444,35.3252,10.43999958,21.5157,-0.06455512,1.0,0.1218,82.0,7.1429,1,0.133,10.43999958,-2302598.2056,10.5105,0.160614,0.0376,1,17.9223,117096.0,0,0.0,728.0,96278.0,0.0,0.0,-0.00448529,0,16.0614,-0.03053606,-0.01847247,0.72779145,0.179223,0.928571,0.071429,-1
JCTCF,2021-08-10,2300.0,10.52000046,10.42000008,0.0,-0.0706,10.4478,51.7488,10.52000046,20.6818,-0.03875774,0.0,0.1042,183.0,0.0,1,0.1597,10.42000008,-2300305.9384,10.5277,0.435556,0.0336,1,25.3948,120766.0,0,0.0,768.0,143196.0,0.0,0.01056682,0.00126537,0,43.5556,1.7118184,0.41693867,0.72966974,0.253948,0.857143,0.0,-1
JCTCF,2021-08-11,0.0,10.52000046,10.52000046,0.0,-0.0593,10.4617,51.7488,10.52000046,19.9313,-0.03628794,12.0,0.0894,270.0,0.0,1,0.1967,10.52000046,-2300305.9384,10.56,0.715556,0.0301,1,43.7242,124184.0,0,0.0,807.0,154595.0,0.0,0.0,0.00104357,0,71.5556,0.64285649,0.72177769,0.73122074,0.437242,0.785714,0.0,-1
